resultId,raceId,driverId,constructorId,number,grid,position,positionText,positionOrder,points,laps,time,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId,fastestLapTime_seconds
25097,1059,847,3,63,14,12,12,12,0.0,52,\N,52,13,1:38.314,213.918,11,98.314
25098,1059,852,213,22,0,13,13,13,0.0,52,\N,18,19,1:38.980,212.479,11,98.98
25099,1059,839,214,31,11,14,14,14,0.0,52,\N,33,15,1:38.645,213.200,11,98.645
25100,1059,841,51,99,13,15,15,15,0.0,52,\N,36,16,1:38.702,213.077,11,98.702
25101,1059,844,6,16,7,16,16,16,0.0,52,\N,43,8,1:37.681,215.304,11,97.681
25102,1059,8,51,7,17,17,17,17,0.0,52,\N,46,10,1:37.992,214.621,11,97.992
25103,1059,849,3,6,16,18,18,18,0.0,52,\N,50,12,1:38.313,213.920,11,98.313
25104,1059,854,210,47,15,19,19,19,0.0,52,\N,51,17,1:38.847,212.765,11,98.847
25105,1059,853,210,9,18,20,20,20,0.0,52,\N,34,20,1:39.317,211.758,11,99.317
25106,1058,830,9,33,1,1,1,1,25.0,71,1:22:18.925,68,3,1:08.017,228.542,1,68.017
25107,1058,1,131,44,2,2,2,2,19.0,71,+35.743,71,1,1:07.058,231.811,1,67.058
25108,1058,822,131,77,5,3,3,3,15.0,71,+46.907,43,5,1:08.619,226.537,1,68.619
25109,1058,815,9,11,4,4,4,4,12.0,71,+47.434,57,2,1:07.894,228.956,1,67.894
25110,1058,846,1,4,3,5,5,5,10.0,70,\N,65,7,1:08.903,225.604,11,68.903
25111,1058,832,6,55,12,6,6,6,8.0,70,\N,64,4,1:08.609,226.570,11,68.609
25112,1058,844,6,16,7,7,7,7,6.0,70,\N,64,6,1:08.738,226.145,11,68.738
25113,1058,840,117,18,9,8,8,8,4.0,70,\N,32,14,1:09.787,222.746,11,69.787
25114,1058,4,214,14,8,9,9,9,2.0,70,\N,61,13,1:09.749,222.867,11,69.749
25115,1058,852,213,22,11,10,10,10,1.0,70,\N,41,11,1:09.650,223.184,11,69.65
25116,1058,8,51,7,18,11,11,11,0.0,70,\N,57,8,1:09.128,224.869,11,69.128
25117,1058,20,117,5,14,12,12,12,0.0,70,\N,64,15,1:09.821,222.637,11,69.821
25118,1058,817,1,3,13,13,13,13,0.0,70,\N,45,9,1:09.305,224.295,11,69.305
25119,1058,839,214,31,17,14,14,14,0.0,70,\N,70,10,1:09.576,223.421,11,69.576
25120,1058,841,51,99,15,15,15,15,0.0,70,\N,39,12,1:09.723,222.950,11,69.723
25121,1058,854,210,47,19,16,16,16,0.0,69,\N,57,16,1:10.005,222.052,12,70.005
25122,1058,849,3,6,16,17,17,17,0.0,68,\N,34,17,1:10.104,221.739,13,70.104
25123,1058,853,210,9,20,18,18,18,0.0,68,\N,39,19,1:10.951,219.092,13,70.951
25126,1060,830,9,33,1,1,1,1,26.0,71,1:23:54.543,62,1,1:06.200,234.815,1,66.2
25127,1060,822,131,77,5,2,2,2,18.0,71,+17.973,52,6,1:08.374,227.349,1,68.374
25128,1060,846,1,4,2,3,3,3,15.0,71,+20.019,62,10,1:08.471,227.027,1,68.471
25129,1060,1,131,44,4,4,4,4,12.0,71,+46.452,55,3,1:08.126,228.177,1,68.126
25130,1060,832,6,55,10,5,5,5,10.0,71,+57.144,70,2,1:07.762,229.402,1,67.762
25131,1060,815,9,11,3,6,6,6,8.0,71,+57.915,55,5,1:08.192,227.956,1,68.192
25132,1060,817,1,3,13,7,7,7,6.0,71,+1:00.395,56,14,1:08.820,225.876,1,68.82
25133,1060,844,6,16,12,8,8,8,4.0,71,+1:01.195,55,13,1:08.698,226.277,1,68.698
25134,1060,842,213,10,6,9,9,9,2.0,71,+1:01.844,54,4,1:08.146,228.110,1,68.146
25135,1060,4,214,14,14,10,10,10,1.0,70,\N,70,7,1:08.405,227.246,11,68.405
25136,1060,847,3,63,8,11,11,11,0.0,70,\N,56,16,1:08.900,225.613,11,68.9
25137,1060,852,213,22,7,12,12,12,0.0,70,\N,54,9,1:08.455,227.080,11,68.455
25138,1060,840,117,18,9,13,13,13,0.0,70,\N,54,12,1:08.659,226.405,11,68.659
25139,1060,841,51,99,15,14,14,14,0.0,70,\N,55,17,1:09.042,225.149,11,69.042
25140,1060,8,51,7,16,15,15,15,0.0,70,\N,69,15,1:08.874,225.699,11,68.874
25141,1060,849,3,6,18,16,16,16,0.0,70,\N,62,11,1:08.520,226.865,11,68.52
25142,1060,20,117,5,11,17,17,17,0.0,69,\N,51,8,1:08.420,227.196,4,68.42
25143,1060,854,210,47,19,18,18,18,0.0,69,\N,56,18,1:09.394,224.007,12,69.394
25144,1060,853,210,9,20,19,19,19,0.0,69,\N,49,19,1:09.757,222.842,12,69.757
25146,1061,1,131,44,2,1,1,1,25.0,52,1:58:23.284,45,2,1:29.699,236.430,1,89.699
25147,1061,844,6,16,4,2,2,2,18.0,52,+3.871,45,5,1:30.569,234.159,1,90.569
25148,1061,822,131,77,3,3,3,3,15.0,52,+11.125,45,4,1:30.524,234.275,1,90.524
25149,1061,846,1,4,5,4,4,4,12.0,52,+28.573,44,9,1:31.420,231.979,1,91.42
25150,1061,817,1,3,6,5,5,5,10.0,52,+42.624,51,8,1:31.284,232.325,1,91.284
25151,1061,832,6,55,10,6,6,6,8.0,52,+43.454,51,7,1:31.223,232.480,1,91.223
25152,1061,4,214,14,7,7,7,7,6.0,52,+1:12.093,48,10,1:31.698,231.276,1,91.698
25153,1061,840,117,18,14,8,8,8,4.0,52,+1:14.289,48,12,1:31.992,230.537,1,91.992
25154,1061,839,214,31,9,9,9,9,2.0,52,+1:16.162,48,14,1:32.210,229.992,1,92.21
25155,1061,852,213,22,16,10,10,10,1.0,52,+1:22.065,51,6,1:30.826,233.497,1,90.826
25156,1061,842,213,10,11,11,11,11,0.0,52,+1:25.327,52,3,1:30.266,234.945,1,90.266
25157,1061,847,3,63,12,12,12,12,0.0,51,\N,49,13,1:32.049,230.394,11,92.049
25158,1061,841,51,99,15,13,13,13,0.0,51,\N,49,15,1:32.346,229.653,11,92.346
25159,1061,849,3,6,17,14,14,14,0.0,51,\N,51,16,1:32.477,229.328,11,92.477
25160,1061,8,51,7,13,15,15,15,0.0,51,\N,48,11,1:31.895,230.780,11,91.895
25161,1061,815,9,11,0,16,16,16,0.0,51,\N,50,1,1:28.617,239.317,11,88.617
25162,1061,853,210,9,19,17,17,17,0.0,51,\N,51,18,1:32.909,228.262,11,92.909
25163,1061,854,210,47,18,18,18,18,0.0,51,\N,50,17,1:32.862,228.377,11,92.862
25166,1062,839,214,31,8,1,1,1,25.0,70,2:04:43.199,54,5,1:21.421,193.704,1,81.421
25167,1062,1,131,44,1,2,2,2,18.0,70,+2.736,49,2,1:18.715,200.363,1,78.715
25168,1062,832,6,55,15,3,3,3,15.0,70,+15.018,54,6,1:21.423,193.699,1,81.423
25169,1062,4,214,14,9,4,4,4,12.0,70,+15.651,41,3,1:20.359,196.264,1,80.359
25170,1062,842,213,10,5,5,5,5,11.0,70,+1:03.614,70,1,1:18.394,201.183,1,78.394
25171,1062,852,213,22,16,6,6,6,8.0,70,+1:15.803,43,10,1:22.450,191.286,1,82.45
25172,1062,849,3,6,18,7,7,7,6.0,70,+1:17.910,62,14,1:22.831,190.406,1,82.831
25173,1062,847,3,63,17,8,8,8,4.0,70,+1:19.094,62,9,1:22.112,192.074,1,82.112
25174,1062,830,9,33,3,9,9,9,2.0,70,+1:20.244,43,4,1:20.945,194.843,1,80.945
25175,1062,8,51,7,13,10,10,10,1.0,69,\N,58,8,1:21.518,193.473,11,81.518
25176,1062,817,1,3,11,11,11,11,0.0,69,\N,58,13,1:22.802,190.473,11,82.802
25177,1062,854,210,47,20,12,12,12,0.0,69,\N,44,11,1:22.711,190.683,11,82.711
25178,1062,841,51,99,0,13,13,13,0.0,69,\N,44,12,1:22.736,190.625,11,82.736
25206,1064,830,9,33,1,1,1,1,25.0,72,1:30:05.395,60,3,1:13.275,209.244,1,73.275
25207,1064,1,131,44,2,2,2,2,19.0,72,+20.932,72,1,1:11.097,215.654,1,71.097
25208,1064,822,131,77,3,3,3,3,15.0,72,+56.460,69,2,1:12.549,211.338,1,72.549
25209,1064,842,213,10,4,4,4,4,12.0,71,\N,57,10,1:14.818,204.929,11,74.818
25210,1064,844,6,16,5,5,5,5,10.0,71,\N,58,9,1:14.780,205.033,11,74.78
25211,1064,4,214,14,9,6,6,6,8.0,71,\N,60,7,1:14.323,206.294,11,74.323
25212,1064,832,6,55,6,7,7,7,6.0,71,\N,45,13,1:15.260,203.725,11,75.26
25213,1064,815,9,11,0,8,8,8,4.0,71,\N,59,4,1:13.461,208.714,11,73.461
25214,1064,839,214,31,8,9,9,9,2.0,71,\N,54,8,1:14.675,205.321,11,74.675
25215,1064,846,1,4,13,10,10,10,1.0,71,\N,48,6,1:14.236,206.535,11,74.236
25216,1064,817,1,3,10,11,11,11,0.0,71,\N,59,11,1:14.920,204.650,11,74.92
25217,1064,840,117,18,12,12,12,12,0.0,70,\N,57,15,1:15.611,202.780,12,75.611
25218,1064,20,117,5,15,13,13,13,0.0,70,\N,63,5,1:13.958,207.312,12,73.958
25219,1064,841,51,99,7,14,14,14,0.0,70,\N,66,12,1:15.125,204.091,12,75.125
25220,1064,9,51,88,16,15,15,15,0.0,70,\N,44,14,1:15.442,203.234,12,75.442
25221,1064,849,3,6,0,16,16,16,0.0,70,\N,25,18,1:15.790,202.301,12,75.79
25222,1064,847,3,63,11,17,17,17,0.0,69,\N,57,16,1:15.628,202.734,6,75.628
25223,1064,854,210,47,17,18,18,18,0.0,69,\N,36,19,1:15.927,201.936,13,75.927
25226,1065,817,1,3,2,1,1,1,26.0,53,1:21:54.365,53,1,1:24.812,245.894,1,84.812
25227,1065,846,1,4,3,2,2,2,18.0,53,+1.747,53,3,1:24.971,245.434,1,84.971
25228,1065,822,131,77,19,3,3,3,15.0,53,+4.921,34,2,1:24.827,245.850,1,84.827
25229,1065,844,6,16,5,4,4,4,12.0,53,+7.309,53,6,1:25.319,244.433,1,85.319
25230,1065,815,9,11,8,5,5,5,10.0,53,+8.723,53,4,1:25.156,244.901,1,85.156
25231,1065,832,6,55,6,6,6,6,8.0,53,+10.535,53,8,1:25.559,243.747,1,85.559
25232,1065,840,117,18,9,7,7,7,6.0,53,+15.804,52,13,1:25.853,242.912,1,85.853
25233,1065,4,214,14,10,8,8,8,4.0,53,+17.201,52,7,1:25.472,243.995,1,85.472
25234,1065,847,3,63,14,9,9,9,2.0,53,+19.742,53,11,1:25.835,242.963,1,85.835
25235,1065,839,214,31,12,10,10,10,1.0,53,+20.868,53,9,1:25.566,243.727,1,85.566
25236,1065,849,3,6,13,11,11,11,0.0,53,+23.743,50,16,1:25.953,242.630,1,85.953
25237,1065,20,117,5,11,12,12,12,0.0,53,+24.621,50,15,1:25.938,242.672,1,85.938
25238,1065,841,51,99,7,13,13,13,0.0,53,+27.216,50,10,1:25.718,243.295,1,85.718
25239,1065,9,51,88,17,14,14,14,0.0,53,+29.769,53,12,1:25.849,242.924,1,85.849
25240,1065,854,210,47,18,15,15,15,0.0,53,+51.088,52,17,1:26.707,240.520,1,86.707
25246,1066,1,131,44,4,1,1,1,25.0,53,1:30:41.001,43,2,1:37.575,215.760,1,97.575
25247,1066,830,9,33,20,2,2,2,18.0,53,+53.271,28,5,1:38.396,213.959,1,98.396
25248,1066,832,6,55,2,3,3,3,15.0,53,+1:02.475,40,12,1:39.294,212.024,1,99.294
25249,1066,817,1,3,5,4,4,4,12.0,53,+1:05.607,24,9,1:39.124,212.388,1,99.124
25250,1066,822,131,77,16,5,5,5,10.0,53,+1:07.533,31,3,1:38.216,214.352,1,98.216
25251,1066,4,214,14,6,6,6,6,8.0,53,+1:21.321,44,6,1:38.686,213.331,1,98.686
25252,1066,846,1,4,1,7,7,7,7.0,53,+1:27.224,39,1,1:37.423,216.096,1,97.423
25253,1066,8,51,7,13,8,8,8,4.0,53,+1:28.955,34,16,1:40.289,209.921,1,100.289
25254,1066,815,9,11,8,9,9,9,2.0,53,+1:30.076,45,10,1:39.215,212.193,1,99.215
25255,1066,847,3,63,3,10,10,10,1.0,53,+1:40.551,40,18,1:40.596,209.280,1,100.596
25256,1066,840,117,18,7,11,11,11,0.0,53,+1:46.198,35,17,1:40.464,209.555,1,100.464
25257,1066,20,117,5,10,12,12,12,0.0,52,\N,44,11,1:39.251,212.116,11,99.251
25258,1066,842,213,10,11,13,13,13,0.0,52,\N,35,4,1:38.279,214.214,11,98.279
25259,1066,839,214,31,9,14,14,14,0.0,52,\N,34,19,1:40.598,209.276,11,100.598
25260,1066,844,6,16,19,15,15,15,0.0,52,\N,45,7,1:38.994,212.667,11,98.994
25261,1066,841,51,99,17,16,16,16,0.0,52,\N,39,8,1:39.058,212.530,11,99.058
25262,1066,852,213,22,12,17,17,17,0.0,52,\N,42,13,1:39.960,210.612,11,99.96
25263,1066,853,210,9,15,18,18,18,0.0,51,\N,24,20,1:41.713,206.982,12,101.713
25264,1066,849,3,6,18,19,19,19,0.0,47,\N,42,14,1:40.000,210.528,3,100.0
25266,1067,822,131,77,1,1,1,1,26.0,58,1:31:04.103,58,1,1:30.432,212.500,1,90.432
25267,1067,830,9,33,2,2,2,2,18.0,58,+14.584,53,9,1:32.759,207.169,1,92.759
25268,1067,815,9,11,6,3,3,3,15.0,58,+33.471,53,4,1:32.459,207.841,1,92.459
25269,1067,844,6,16,3,4,4,4,12.0,58,+37.814,57,8,1:32.737,207.218,1,92.737
25270,1067,1,131,44,11,5,5,5,10.0,58,+41.812,52,10,1:32.763,207.160,1,92.763
25271,1067,842,213,10,4,6,6,6,8.0,58,+44.292,50,11,1:32.814,207.046,1,92.814
25272,1067,846,1,4,7,7,7,7,6.0,58,+47.213,50,3,1:32.446,207.870,1,92.446
25273,1067,832,6,55,19,8,8,8,4.0,58,+51.526,49,2,1:31.921,209.057,1,91.921
25274,1067,840,117,18,8,9,9,9,2.0,58,+1:22.018,58,6,1:32.608,207.506,1,92.608
25275,1067,839,214,31,12,10,10,10,1.0,57,\N,24,19,1:34.584,203.171,11,94.584
25276,1067,841,51,99,16,11,11,11,0.0,57,\N,57,13,1:32.904,206.845,11,92.904
25277,1067,8,51,7,17,12,12,12,0.0,57,\N,50,5,1:32.586,207.556,11,92.586
25278,1067,817,1,3,20,13,13,13,0.0,57,\N,34,15,1:33.255,206.067,11,93.255
25279,1067,852,213,22,9,14,14,14,0.0,57,\N,54,12,1:32.844,206.979,11,92.844
25280,1067,847,3,63,13,15,15,15,0.0,57,\N,53,16,1:33.399,205.749,11,93.399
25281,1067,4,214,14,5,16,16,16,0.0,57,\N,55,14,1:33.252,206.073,11,93.252
25282,1067,849,3,6,15,17,17,17,0.0,57,\N,48,17,1:33.672,205.149,11,93.672
25283,1067,20,117,5,10,18,18,18,0.0,57,\N,54,7,1:32.730,207.233,11,92.73
25284,1067,854,210,47,14,19,19,19,0.0,56,\N,52,18,1:34.209,203.980,12,94.209
25285,1067,853,210,9,18,20,20,20,0.0,56,\N,52,20,1:35.438,201.353,12,95.438
25286,1069,830,9,33,1,1,1,1,25.0,56,1:34:36.552,52,2,1:39.096,200.278,1,99.096
25287,1069,1,131,44,2,2,2,2,19.0,56,+1.333,41,1,1:38.485,201.521,1,98.485
25288,1069,815,9,11,3,3,3,3,15.0,56,+42.223,32,4,1:39.566,199.333,1,99.566
25289,1069,844,6,16,4,4,4,4,12.0,56,+52.246,41,3,1:39.303,199.861,1,99.303
25290,1069,817,1,3,6,5,5,5,10.0,56,+1:16.854,43,8,1:40.345,197.785,1,100.345
25291,1069,822,131,77,9,6,6,6,8.0,56,+1:20.128,41,6,1:40.147,198.176,1,100.147
25292,1069,832,6,55,5,7,7,7,6.0,56,+1:23.545,40,9,1:40.377,197.722,1,100.377
25293,1069,846,1,4,7,8,8,8,4.0,56,+1:24.395,41,7,1:40.228,198.016,1,100.228
25294,1069,852,213,22,10,9,9,9,2.0,55,\N,47,13,1:41.151,196.209,11,101.151
25295,1069,20,117,5,18,10,10,10,1.0,55,\N,40,10,1:40.481,197.517,11,100.481
25296,1069,841,51,99,12,11,11,11,0.0,55,\N,44,12,1:41.145,196.221,11,101.145
25297,1069,840,117,18,13,12,12,12,0.0,55,\N,36,14,1:41.189,196.135,11,101.189
25298,1069,8,51,7,15,13,13,13,0.0,55,\N,43,15,1:41.340,195.843,11,101.34
25299,1069,847,3,63,20,14,14,14,0.0,55,\N,36,11,1:41.120,196.269,11,101.12
25300,1069,849,3,6,14,15,15,15,0.0,55,\N,46,17,1:41.818,194.924,11,101.818
25301,1069,854,210,47,16,16,16,16,0.0,54,\N,36,16,1:41.395,195.737,12,101.395
25302,1069,853,210,9,17,17,17,17,0.0,54,\N,42,20,1:42.886,192.900,12,102.886
25306,1070,830,9,33,3,1,1,1,25.0,71,1:38:39.086,52,2,1:18.999,196.134,1,78.999
25307,1070,1,131,44,2,2,2,2,18.0,71,+16.555,66,4,1:19.820,194.116,1,79.82
25308,1070,815,9,11,4,3,3,3,15.0,71,+17.752,49,3,1:19.468,194.976,1,79.468
25309,1070,842,213,10,5,4,4,4,12.0,71,+1:03.845,66,7,1:20.510,192.453,1,80.51
25310,1070,844,6,16,8,5,5,5,10.0,71,+1:21.037,63,9,1:20.665,192.083,1,80.665
25311,1070,832,6,55,6,6,6,6,8.0,70,\N,63,5,1:20.081,193.484,11,80.081
25312,1070,20,117,5,9,7,7,7,6.0,70,\N,70,6,1:20.460,192.572,11,80.46
25313,1070,8,51,7,10,8,8,8,4.0,70,\N,63,11,1:20.713,191.969,11,80.713
25314,1070,4,214,14,12,9,9,9,2.0,70,\N,54,10,1:20.711,191.973,11,80.711
25315,1070,846,1,4,18,10,10,10,1.0,70,\N,67,8,1:20.617,192.197,11,80.617
25316,1070,841,51,99,11,11,11,11,0.0,70,\N,68,16,1:21.523,190.061,11,81.523
25317,1070,817,1,3,7,12,12,12,0.0,70,\N,40,13,1:21.069,191.126,11,81.069
25318,1070,839,214,31,19,13,13,13,0.0,70,\N,67,14,1:21.348,190.470,11,81.348
25319,1070,840,117,18,20,14,14,14,0.0,69,\N,61,12,1:20.930,191.454,12,80.93
25320,1070,822,131,77,1,15,15,15,0.0,69,\N,69,1,1:17.774,199.223,12,77.774
25321,1070,847,3,63,16,16,16,16,0.0,69,\N,61,18,1:22.016,188.919,12,82.016
25322,1070,849,3,6,13,17,17,17,0.0,69,\N,66,17,1:21.546,190.008,12,81.546
25323,1070,853,210,9,15,18,18,18,0.0,68,\N,61,15,1:21.402,190.344,13,81.402
25326,1071,1,131,44,10,1,1,1,25.0,71,1:32:22.851,46,2,1:11.982,215.503,1,71.982
25327,1071,830,9,33,2,2,2,2,18.0,71,+10.496,47,3,1:12.486,214.005,1,72.486
25328,1071,822,131,77,1,3,3,3,15.0,71,+13.576,49,4,1:12.526,213.887,1,72.526
25329,1071,815,9,11,4,4,4,4,13.0,71,+39.940,71,1,1:11.010,218.453,1,71.01
25330,1071,844,6,16,6,5,5,5,10.0,71,+49.517,61,7,1:12.822,213.018,1,72.822
25331,1071,832,6,55,3,6,6,6,8.0,71,+51.820,63,6,1:12.710,213.346,1,72.71
25332,1071,842,213,10,7,7,7,7,6.0,70,\N,53,8,1:13.227,211.839,11,73.227
25333,1071,839,214,31,8,8,8,8,4.0,70,\N,48,16,1:14.430,208.415,11,74.43
25334,1071,4,214,14,12,9,9,9,2.0,70,\N,37,12,1:13.922,209.848,11,73.922
25335,1071,846,1,4,5,10,10,10,1.0,70,\N,53,10,1:13.761,210.306,11,73.761
25336,1071,20,117,5,9,11,11,11,0.0,70,\N,69,9,1:13.634,210.668,11,73.634
25337,1071,8,51,7,0,12,12,12,0.0,70,\N,54,5,1:12.621,213.607,11,72.621
25338,1071,847,3,63,17,13,13,13,0.0,70,\N,45,15,1:14.355,208.626,11,74.355
25339,1071,841,51,99,13,14,14,14,0.0,70,\N,44,14,1:14.227,208.985,11,74.227
25340,1071,852,213,22,15,15,15,15,0.0,70,\N,62,13,1:14.204,209.050,11,74.204
25341,1071,849,3,6,16,16,16,16,0.0,70,\N,57,18,1:14.616,207.896,11,74.616
25342,1071,853,210,9,19,17,17,17,0.0,69,\N,36,19,1:14.954,206.958,12,74.954
25343,1071,854,210,47,18,18,18,18,0.0,69,\N,66,11,1:13.793,210.215,12,73.793
25346,1051,1,131,44,1,1,1,1,25.0,57,1:24:28.471,50,2,1:25.084,227.633,1,85.084
25347,1051,830,9,33,7,2,2,2,19.0,57,+25.743,57,1,1:23.196,232.799,1,83.196
25348,1051,4,214,14,3,3,3,3,15.0,57,+59.457,48,10,1:26.682,223.437,1,86.682
25349,1051,815,9,11,11,4,4,4,12.0,57,+1:02.306,49,3,1:25.613,226.227,1,85.613
25350,1051,839,214,31,9,5,5,5,10.0,57,+1:20.570,46,13,1:27.061,222.464,1,87.061
25351,1051,840,117,18,12,6,6,6,8.0,57,+1:21.274,44,17,1:27.356,221.713,1,87.356
25352,1051,832,6,55,5,7,7,7,6.0,57,+1:21.911,46,9,1:26.570,223.726,1,86.57
25353,1051,844,6,16,13,8,8,8,4.0,57,+1:23.126,46,8,1:26.555,223.765,1,86.555
25354,1051,846,1,4,4,9,9,9,2.0,56,\N,51,4,1:25.746,225.876,11,85.746
25355,1051,20,117,5,10,10,10,10,1.0,56,\N,53,7,1:26.434,224.078,11,86.434
25356,1051,842,213,10,2,11,11,11,0.0,56,\N,46,11,1:27.019,222.572,11,87.019
25357,1051,817,1,3,14,12,12,12,0.0,56,\N,50,14,1:27.198,222.115,11,87.198
25358,1051,852,213,22,8,13,13,13,0.0,56,\N,50,12,1:27.043,222.510,11,87.043
25359,1051,8,51,7,16,14,14,14,0.0,56,\N,53,6,1:26.358,224.275,11,86.358
25360,1051,841,51,99,18,15,15,15,0.0,56,\N,40,18,1:27.823,220.534,11,87.823
25361,1051,854,210,47,19,16,16,16,0.0,56,\N,46,19,1:28.412,219.065,11,88.412
25362,1051,847,3,63,15,17,17,17,0.0,55,\N,55,5,1:25.768,225.818,12,85.768
25363,1051,853,210,9,20,18,18,18,0.0,55,\N,55,16,1:27.340,221.754,12,87.34
25366,1072,1,131,44,1,1,1,1,26.0,50,2:06:15.118,47,1,1:30.734,244.962,1,90.734
25367,1072,830,9,33,3,2,2,2,18.0,50,+11.825,35,3,1:31.488,242.943,1,91.488
25368,1072,822,131,77,2,3,3,3,15.0,50,+27.531,47,2,1:31.408,243.155,1,91.408
25369,1072,839,214,31,9,4,4,4,12.0,50,+27.633,47,6,1:31.797,242.125,1,91.797
25370,1072,817,1,3,11,5,5,5,10.0,50,+40.121,43,11,1:32.716,239.725,1,92.716
25371,1072,842,213,10,6,6,6,6,8.0,50,+41.613,46,9,1:32.297,240.813,1,92.297
25372,1072,844,6,16,4,7,7,7,6.0,50,+44.475,46,4,1:31.601,242.643,1,91.601
25373,1072,832,6,55,15,8,8,8,4.0,50,+46.606,37,7,1:31.851,241.983,1,91.851
25374,1072,841,51,99,10,9,9,9,2.0,50,+58.505,37,15,1:32.865,239.340,1,92.865
25375,1072,846,1,4,7,10,10,10,1.0,50,+1:01.358,49,8,1:31.914,241.817,1,91.914
25376,1072,840,117,18,18,11,11,11,0.0,50,+1:17.212,45,14,1:32.804,239.498,1,92.804
25377,1072,849,3,6,16,12,12,12,0.0,50,+1:23.249,49,12,1:32.751,239.635,1,92.751
25378,1072,4,214,14,13,13,13,13,0.0,49,\N,46,5,1:31.633,242.558,11,91.633
25379,1072,852,213,22,8,14,14,14,0.0,49,\N,44,10,1:32.506,240.269,11,92.506
25380,1072,8,51,7,12,15,15,15,0.0,49,\N,45,13,1:32.778,239.565,11,92.778
25386,1073,830,9,33,1,1,1,1,26.0,58,1:30:17.345,39,1,1:26.103,220.800,1,86.103
25387,1073,1,131,44,2,2,2,2,18.0,58,+2.256,43,3,1:26.615,219.495,1,86.615
25388,1073,832,6,55,5,3,3,3,15.0,58,+5.173,51,9,1:27.618,216.982,1,87.618
25389,1073,852,213,22,8,4,4,4,12.0,58,+5.692,50,7,1:27.496,217.285,1,87.496
25390,1073,842,213,10,12,5,5,5,10.0,58,+6.531,49,6,1:27.342,217.668,1,87.342
25391,1073,822,131,77,6,6,6,6,8.0,58,+7.463,51,5,1:26.862,218.871,1,86.862
25392,1073,846,1,4,3,7,7,7,6.0,58,+59.200,58,4,1:26.762,219.123,1,86.762
25393,1073,4,214,14,11,8,8,8,4.0,58,+1:01.708,58,8,1:27.607,217.010,1,87.607
25394,1073,839,214,31,9,9,9,9,2.0,58,+1:04.026,58,10,1:28.249,215.431,1,88.249
25395,1073,844,6,16,7,10,10,10,1.0,58,+1:06.057,40,12,1:28.433,214.983,1,88.433
25396,1073,20,117,5,15,11,11,11,0.0,58,+1:07.527,58,11,1:28.303,215.299,1,88.303
25397,1073,817,1,3,10,12,12,12,0.0,57,\N,48,14,1:28.723,214.280,11,88.723
25398,1073,840,117,18,13,13,13,13,0.0,57,\N,48,13,1:28.567,214.657,11,88.567
25399,1073,854,210,47,19,14,14,14,0.0,57,\N,42,17,1:29.457,212.522,11,89.457
25400,1073,815,9,11,4,15,15,15,0.0,55,\N,51,2,1:26.419,219.993,5,86.419
25406,1074,844,6,16,1,1,1,1,26.0,57,1:37:33.584,51,1,1:34.570,206.018,1,94.57
25407,1074,832,6,55,3,2,2,2,18.0,57,+5.598,52,3,1:35.740,203.501,1,95.74
25408,1074,1,131,44,5,3,3,3,15.0,57,+9.675,53,5,1:36.228,202.469,1,96.228
25409,1074,847,131,63,9,4,4,4,12.0,57,+11.211,56,6,1:36.302,202.313,1,96.302
25410,1074,825,210,20,7,5,5,5,10.0,57,+14.754,53,8,1:36.623,201.641,1,96.623
25411,1074,822,51,77,6,6,6,6,8.0,57,+16.119,53,7,1:36.599,201.691,1,96.599
25412,1074,839,214,31,11,7,7,7,6.0,57,+19.423,53,14,1:37.110,200.630,1,97.11
25413,1074,852,213,22,16,8,8,8,4.0,57,+20.386,53,13,1:37.104,200.642,1,97.104
25414,1074,4,214,14,8,9,9,9,2.0,57,+22.390,44,10,1:36.733,201.412,1,96.733
25415,1074,855,51,24,15,10,10,10,1.0,57,+23.064,39,9,1:36.685,201.512,1,96.685
25416,1074,854,210,47,12,11,11,11,0.0,57,+32.574,37,11,1:36.956,200.948,1,96.956
25417,1074,840,117,18,19,12,12,12,0.0,57,+45.873,49,15,1:37.146,200.555,1,97.146
25418,1074,848,3,23,14,13,13,13,0.0,57,+53.932,50,18,1:37.355,200.125,1,97.355
25419,1074,817,1,3,18,14,14,14,0.0,57,+54.975,50,16,1:37.261,200.318,1,97.261
25420,1074,846,1,4,13,15,15,15,0.0,57,+56.335,51,12,1:36.988,200.882,1,96.988
25421,1074,849,3,6,20,16,16,16,0.0,57,+1:01.795,51,20,1:38.251,198.300,1,98.251
25422,1074,807,117,27,17,17,17,17,0.0,57,+1:03.829,49,19,1:38.201,198.401,1,98.201
25423,1074,815,9,11,4,18,18,18,0.0,56,\N,52,4,1:36.089,202.762,32,96.089
25424,1074,830,9,1,2,19,19,19,0.0,54,\N,51,2,1:35.440,204.140,32,95.44
25426,1075,830,9,1,4,1,1,1,25.0,50,1:24:19.293,50,2,1:31.772,242.191,1,91.772
25427,1075,844,6,16,2,2,2,2,19.0,50,+0.549,48,1,1:31.634,242.556,1,91.634
25428,1075,832,6,55,3,3,3,3,15.0,50,+8.097,48,3,1:31.905,241.841,1,91.905
25429,1075,815,9,11,1,4,4,4,12.0,50,+10.800,46,4,1:32.042,241.481,1,92.042
25430,1075,847,131,63,6,5,5,5,10.0,50,+32.732,43,7,1:32.821,239.454,1,92.821
25431,1075,839,214,31,5,6,6,6,8.0,50,+56.017,46,9,1:33.103,238.729,1,93.103
